filename,PR_mean,QRS_mean,QT_mean,P_duration_mean,R_amplitude_mean,T_amplitude_mean,RR_mean,SDNN,RMSSD
140.asc,181.83333333333334,159.0909090909091,403.09090909090907,88.66666666666667,0.07322085703230721,0.07529228533875425,826.9090909090909,21.034407074879375,30.397368307141328
141.asc,183.83333333333334,144.0,362.54545454545456,79.83333333333333,0.3882765949530232,0.1675814810678691,828.5454545454545,83.45315902987804,78.71213375331659
142.asc,239.71428571428572,243.00000000000009,556.0,106.28571428571429,1.0995455694340222,0.3647401246766729,1210.0,27.832834326864138,45.51922670696417
143.asc,195.8,99.77777777777777,372.8888888888889,87.8,0.2109170557705487,0.2051198384413393,926.6666666666666,69.30127463955239,62.048368229954285
144.asc,205.66666666666666,91.27272727272727,209.45454545454547,64.8333333333333,0.04918817717362304,0.02267889308231183,777.0909090909091,102.98230611081122,144.19847433312185
145.asc,232.8888888888888,201.25,445.5,128.8888888888887,0.6498207181227827,0.22878640340840053,1000.6666666666666,20.997354330698162,25.357444666211933
146.asc,181.0,160.88888888888889,431.55555555555554,65.2,0.36557597234989786,0.1879652621493249,967.7777777777778,12.769562576496572,17.578395831246947
147.asc,180.33333333333334,174.54545454545453,292.54545454545456,91.16666666666667,0.42031149744289964,0.006566815307564702,805.2727272727273,45.91908082127814,47.53104248804143
148.asc,176.66666666666666,137.81818181818178,407.09090909090907,49.333333333333336,0.5904173084456791,0.189351109712257,808.5454545454545,13.296367490023433,15.556349186104045
149.asc,194.79999999999998,128.88888888888889,326.44444444444446,66.0,0.4474437409155243,0.008609809440777352,952.4444444444445,23.50938872077901,33.1436268383531
150.asc,213.28571428571428,189.69230769230762,345.4285714285714,95.57142857142851,0.12690672549185292,0.1287221899046526,656.4285714285714,100.15182352359862,177.19871505003815
151.asc,204.0,140.5,309.5,96.15384615384617,0.5243891231018405,0.04103529372829805,704.8333333333334,4.038013813195239,3.1908961408698624
152.asc,234.00000000000006,191.0,419.25,95.5555555555556,0.7625169909089462,0.006659552589582968,1110.75,17.83080200103181,21.856675998748887
153.asc,160.1428571428571,116.46153846153847,324.46153846153845,70.4285714285714,0.19201228037649706,0.060083870717120916,690.0,5.4349297638940595,8.0
154.asc,216.16666666666666,180.4,249.4,87.6666666666667,1.242180214736069,-0.12641760778815925,794.5,108.65273428067361,123.71815476388991
155.asc,218.66666666666666,157.71428571428572,436.25,115.77777777777776,0.24281599628796352,0.295911034689905,1037.5,93.42242771412012,130.2875939714029
